card_id,name,cost,power,counter,color,image_url,card_text,rarity,card_type,life,product_id,group_name
EB04-044,Koby (EB04-044) (Manga),6,7000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/685313_200w.jpg,"[Once Per Turn] If your Leader's type includes ""Navy"" and this Character would be removed from the field, you may trash 1 card from your hand instead. [Your Turn] [Once Per Turn] When your opponent's Character is K.O.'d, draw 1 card.",SR,Character,0,685313,Adventure on Kami's Island
EB04-045,Ginny,1,2000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/686348_200w.jpg,"[Activate: Main] You may rest this Character: If there are 2 or more Characters with a cost of 8 or more, up to 1 of your {Revolutionary Army} type Leader or Character cards gains +1000 power during this turn.",C,Character,0,686348,Adventure on Kami's Island Release Event Cards
EB04-046,Doll,2,1000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/686349_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [Opponent's Turn] All of your {Navy} type Characters gain +2 cost.",C,Character,0,686349,Adventure on Kami's Island Release Event Cards
EB04-047,Helmeppo,3,3000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/685316_200w.jpg,[Activate: Main] You may trash this Character: Play up to 1 {SWORD} type Character card with a cost of 3 or less other than [Helmeppo] from your hand or trash.,R,Character,0,685316,Adventure on Kami's Island
EB04-048,Rob Lucci (Alternate Art),4,6000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/685318_200w.jpg,"If your Leader's type includes ""CP"", this Character gains +1000 power and -2 cost for every 5 cards in your trash. [On Play] You may trash 1 of your Characters: Draw 1 card.",SR,Character,0,685318,Adventure on Kami's Island
EB04-049,Finger Pistol Yellow Lotus,4,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/686350_200w.jpg,[Main] You may trash 2 cards from the top of your deck: K.O. up to 1 of your opponent's Characters with a base cost of 5 or less. [Trigger] Activate this card's [Main] effect.,C,Event,0,686350,Adventure on Kami's Island Release Event Cards
EB04-050,I'll Whip You Into Shape.,0,0,1,Black,https://tcgplayer-cdn.tcgplayer.com/product/685320_200w.jpg,[Main] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn. [Counter] Your Leader gains +3000 power during this battle.,R,Event,0,685320,Adventure on Kami's Island
EB04-051,Emet,8,7000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/686351_200w.jpg,"This Character cannot attack unless there is a Character with 12000 base power or more. [Trigger] Give all of your opponent's Characters -3000 power during this turn. Then, if you have 0 Life cards, play this card.",C,Character,0,686351,Adventure on Kami's Island Release Event Cards
EB04-052,Sanji (EB04-052) (Alternate Art),4,4000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/685323_200w.jpg,"[When Attacking] This Character's base power becomes the same as your opponent's Leader during this turn. [On K.O.] If you have 2 or less Life cards, play up to 1 yellow Character card with 6000 power or less from your hand.",R,Character,0,685323,Adventure on Kami's Island
EB04-053,Sentomaru,2,1000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/688628_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Block] If you have 2 or less Life cards, draw 1 card.",C,Character,0,688628,Adventure on Kami's Island Release Event Cards
EB04-054,Bartholomew Kuma (EB04-054),7,7000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/685325_200w.jpg,"[On Play] If you have 2 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. [On K.O.] Add up to 1 card from the top of your opponent's Life cards to the owner's hand.",R,Character,0,685325,Adventure on Kami's Island
EB04-055,Bartholomew Kuma (EB04-055),4,5000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/686352_200w.jpg,"[On K.O.] Play up to 1 {Revolutionary Army} type Character card with a cost of 4 or less from your hand. [Trigger] If your Leader has the {Revolutionary Army} type and you and your opponent have a total of 5 or less Life cards, play this card.",C,Character,0,686352,Adventure on Kami's Island Release Event Cards
EB04-056,Pacifista,1,1000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/686353_200w.jpg,"If you have [Jewelry Bonney] and you have 0 Life cards, this Character gains [Blocker]. (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",C,Character,0,686353,Adventure on Kami's Island Release Event Cards
EB04-057,Vegapunk,2,0,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/686354_200w.jpg,"If you have 2 or less Life cards, all of your yellow {Scientist} type Characters cannot be removed from the field by your opponent's effects. [DON!! x1] This Character gains [Blocker].",C,Character,0,686354,Adventure on Kami's Island Release Event Cards
EB04-058,Borsalino (Alternate Art),5,6000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/685330_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Play] If you have 2 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards.",SR,Character,0,685330,Adventure on Kami's Island
EB04-059,Black Rope Dragon Twister,0,0,6,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/685331_200w.jpg,"[Main] You may turn 1 card from the top of your Life cards face-up: If you have less Characters than your opponent, K.O. up to 1 of your opponent's Characters with a cost of 6 or less and up to 1 of your opponent's Characters with a cost of 5 or less. [Trigger] Draw 2 cards and trash 1 card from your hand.",R,Event,0,685331,Adventure on Kami's Island
EB04-060,Gum-Gum Hawk Gatling,0,0,2,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/686355_200w.jpg,"[Main] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 {Egghead} type Character card from your hand to the top of your Life cards face-up. Then, give up to 1 of your opponent's Characters -1000 power during this turn. [Trigger] Draw 2 cards and trash 1 card from your hand.",C,Event,0,686355,Adventure on Kami's Island Release Event Cards
EB04-061,Monkey.D.Luffy - EB04-061 [Serial Number],10,12000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/675742_200w.jpg,"If you have 1 or less Life cards, give this card in your hand -1 cost. [On Play] You may trash 1 card from your hand: Your Leader gains +2000 power until the end of your opponent's next End Phase. Then, this Character gains [Blocker] until the end of your opponent's next End Phase.",PR,Character,0,675742,One Piece Promotion Cards
OP01-001,Roronoa Zoro - OP01-001 (Alternate Art),0,5000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/485262_200w.jpg,[DON!! x1] [Your Turn] All of your Characters gain +1000 power.,PR,Leader,5,485262,One Piece Promotion Cards
OP01-002,Trafalgar Law (002) (Parallel),0,5000,0,Green;Red,https://tcgplayer-cdn.tcgplayer.com/product/454514_200w.jpg,"[Activate:Main] [Once Per Turn] (2) (You may rest the specified number of DON!! cards in your cost area) : If you have 5 Characters, return 1 of your Characters to your hand. Then, play up to 1 Character with a cost of 5 or less from your hand that is a different color than the returned character. This card has been officially errata'd.",L,Leader,4,454514,Romance Dawn
OP01-003,Monkey.D.Luffy (003),0,5000,0,Green;Red,https://tcgplayer-cdn.tcgplayer.com/product/454515_200w.jpg,"[Activate:Main] [Once Per Turn] (4) (You may rest the specified number of DON!! cards in your cost area) : Set up to 1 of your ""Supernova"" or ""Straw Hat Crew"" type Character cards with a cost of 5 or less as active. It gains +1000 power during this turn. This card has been officially errata'd.",L,Leader,4,454515,Romance Dawn
OP01-004,Usopp (English Version 1st Anniversary Set),2,3000,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/557284_200w.jpg,[DON!! x1] [Your Turn] [Once Per Turn] Draw 1 card when your opponent activates an Event.,R,Character,0,557284,One Piece Promotion Cards
OP01-005,Uta - OP01-005 (Premium Card Collection -Uta-),4,4000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/564142_200w.jpg,[On Play] Add up to 1 red Character card other than [Uta] with a cost of 3 or less from your trash to your hand.,R,Character,0,564142,One Piece Promotion Cards
OP01-006,Otama (Japanese 1st Anniversary Set),1,0,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/536170_200w.jpg,[On Play] Give up to 1 of your opponent's Characters -2000 power during this turn.,UC,Character,0,536170,One Piece Promotion Cards
OP01-007,Caribou,3,4000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454519_200w.jpg,[On K.O.] K.O. up to 1 of your opponent's Characters with 4000 power or less. This card has been officially errata'd.,C,Character,0,454519,Romance Dawn
OP01-008,Cavendish,4,5000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/454520_200w.jpg,[On Play] You may add 1 card from your Life area to your hand: This Character gains [Rush] during this turn. (This card can attack on the turn in which it is played.) This card has been officially errata'd.,C,Character,0,454520,Romance Dawn
OP01-009,Carrot,2,3000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454522_200w.jpg,[Trigger] Play this card.,C,Character,0,454522,Romance Dawn
OP01-010,Komachiyo,1,3000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454525_200w.jpg,,C,Character,0,454525,Romance Dawn
OP01-011,Gordon,2,3000,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454526_200w.jpg,[On Play] You may place 1 card from your hand at the bottom of your deck: Draw 1 card.,UC,Character,0,454526,Romance Dawn
OP01-012,Sai,2,4000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454527_200w.jpg,,C,Character,0,454527,Romance Dawn
OP01-013,Sanji (English Version 1st Anniversary Set),2,3000,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/557285_200w.jpg,"[Activate:Main] [Once Per Turn] You may add 1 card from your Life area to your hand: This Character gains +2000 power during this turn. Then, give this Character up to 2 rested DON!! cards.",R,Character,0,557285,One Piece Promotion Cards
OP01-014,Jinbe (Premium Card Collection -ONE PIECE FILM RED Edition-),4,5000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/504469_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [DON!! x1] [On Block] Play up to 1 red Character card with a cost of 2 or less from your hand.",UC,Character,0,504469,One Piece Promotion Cards
OP01-015,Tony Tony.Chopper (Offline Regional 2024 Vol. 3),3,4000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/586030_200w.jpg,"[DON!! x1] [When Attacking] You may trash 1 card from your hand: Add up to 1 ""Straw Hat Crew"" type Character card other than [Tony Tony.Chopper] with a cost of 4 or less from your trash to your hand. This card has been officially errata'd.",UC,Character,0,586030,One Piece Promotion Cards
OP01-016,Nami (English Version 1st Anniversary Set),1,2000,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/557286_200w.jpg,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type Character card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order. This card has been officially errata'd.",R,Character,0,557286,One Piece Promotion Cards
OP01-017,Nico Robin (English Version 1st Anniversary Set),3,4000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/557291_200w.jpg,[DON!! x1] [When Attacking] K.O. up to 1 of your opponent's Characters with 3000 power or less. This card has been officially errata'd.,R,Character,0,557291,One Piece Promotion Cards
OP01-018,Hajrudin,4,6000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454540_200w.jpg,,C,Character,0,454540,Romance Dawn
OP01-019,Bartolomeo,2,2000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454542_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [DON!! x2] [Opponent's Turn] This Character gains +3000 power.",C,Character,0,454542,Romance Dawn
OP01-020,Hyogoro,2,3000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454543_200w.jpg,[Activate:Main] You may rest this Character: Up to 1 of your Leader or Character cards gains +2000 power during this turn. This card has been officially errata'd.,C,Character,0,454543,Romance Dawn
OP01-021,Franky (CS 2023 Celebration Pack),3,4000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/525306_200w.jpg,[DON!! x1] This Character can also attack your opponent's active Characters.,UC,Character,0,525306,One Piece Promotion Cards
OP01-022,Brook - OP01-022 (Alternate Art),4,5000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/485269_200w.jpg,[DON!! x1] [When Attacking] Give up to 2 of your opponent's Characters -2000 power during this turn.,PR,Character,0,485269,One Piece Promotion Cards
OP01-023,Marco,3,5000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/454546_200w.jpg,,C,Character,0,454546,Romance Dawn
OP01-024,Monkey.D.Luffy (024) (Parallel),2,3000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/453509_200w.jpg,"[DON!! x2] This Character cannot be K.O.'d in battle by ""Strike"" attribute Characters. [Activate:Main] [Once Per Turn] Give this Character up to 2 rested DON!! cards.",SR,Character,0,453509,Romance Dawn
OP01-025,Roronoa Zoro (English Version 1st Anniversary Set),3,5000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/557288_200w.jpg,[Rush] (This card can attack on the turn in which it is played.),SR,Character,0,557288,One Piece Promotion Cards
OP01-026,Gum-Gum Fire-Fist Pistol Red Hawk,2,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/454547_200w.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, K.O. up to 1 of your opponent's Characters with 4000 power or less. [Trigger] Give up to 1 of your opponent's Leader or Character cards -10000 power during this turn. This card has been officially errata'd.",R,Event,0,454547,Romance Dawn
OP01-027,Round Table,4,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/454548_200w.jpg,[Main] Give up to 1 of your opponent's Characters -10000 power during this turn. This card has been officially errata'd.,C,Event,0,454548,Romance Dawn
OP01-028,Green Star Rafflesia,1,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/454549_200w.jpg,[Counter] Give up to 1 of your opponent's Leader or Character cards -2000 power during this turn. [Trigger] Activate this card's [Counter] effect. This card has been officially errata'd.,C,Event,0,454549,Romance Dawn
OP01-029,Radical Beam!! (Premium Card Collection -Best Selection Vol. 1-),1,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/546673_200w.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 2 or less Life cards, that card gains an additional +2000 power. This card has been officially errata'd.",UC,Event,0,546673,One Piece Promotion Cards
OP01-030,In Two Years!! At the Sabaody Archipelago!! (One Piece Japanese Version 2nd Anniversary Set),1,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/617586_200w.jpg,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type Character card and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Activate this card's [Main] effect. This card has been officially errata'd.",UC,Event,0,617586,One Piece Promotion Cards
